batch,true_std,pred_std,mse,mae,true_jaggedness,pred_jaggedness,jaggedness_ratio
1,0.03475562110543251,0.0022607315331697464,0.08340919762849808,0.2868037819862366,0.010196027345955372,0.0013160031521692872,0.12907005846500397
2,0.013472413644194603,0.007941464893519878,0.2113037109375,0.45939406752586365,0.008213118650019169,0.005686801392585039,0.6924037933349609
3,0.022980518639087677,0.008033196441829205,0.179670050740242,0.42310985922813416,0.010896255262196064,0.005177218001335859,0.4751369059085846
4,0.039930131286382675,0.008974524214863777,0.26942265033721924,0.5178236365318298,0.01361869741231203,0.005835315678268671,0.428477942943573
5,0.029860367998480797,0.007043427787721157,0.17810051143169403,0.4211355745792389,0.018356788903474808,0.0046861432492733,0.25528109073638916
6,0.05641566962003708,0.0023650811053812504,0.499340683221817,0.704437792301178,0.021229717880487442,0.0015407800674438477,0.07257653772830963
7,0.021054424345493317,0.002239457331597805,0.08817839622497559,0.29617539048194885,0.012938089668750763,0.0013355276314541698,0.10322440415620804
8,0.025107964873313904,0.008038664236664772,0.21005792915821075,0.4573958218097687,0.013723406940698624,0.006043475586920977,0.440376877784729
9,0.03430608659982681,0.008187376894056797,0.09849116951227188,0.3122428357601166,0.0099473362788558,0.005591169465333223,0.5620764493942261
10,0.027317767962813377,0.00219280575402081,0.3194333016872406,0.5645168423652649,0.013134422712028027,0.0014207984786480665,0.10817357152700424
