batch,true_std,pred_std,mse,mae,true_jaggedness,pred_jaggedness,jaggedness_ratio
1,0.02523629553616047,0.03227042406797409,0.014654281549155712,0.1201900914311409,0.014057153835892677,0.017607729882001877,1.2525805234909058
2,0.04243653267621994,0.013823626562952995,0.02301480807363987,0.14677059650421143,0.011897548101842403,0.011677887290716171,0.9815364480018616
3,0.056701213121414185,0.03346559405326843,0.0017597394762560725,0.03073948621749878,0.02794419229030609,0.021136004477739334,0.7563645839691162
4,0.052821747958660126,0.07654844969511032,0.013300895690917969,0.11106767505407333,0.01765652373433113,0.015996435657143593,0.9059783220291138
5,0.03544939309358597,0.03172054886817932,0.0008570736390538514,0.024703005328774452,0.028075063601136208,0.024688947945833206,0.8793903589248657
6,0.12666942179203033,0.18948806822299957,0.009041525423526764,0.08946869522333145,0.05912125110626221,0.04929189011454582,0.8337422013282776
7,0.02604839764535427,0.03411487862467766,0.007189022842794657,0.08368206024169922,0.01127583533525467,0.017685765400528908,1.5684646368026733
8,0.06105644628405571,0.03640624135732651,0.014038711786270142,0.11392736434936523,0.021825261414051056,0.017740607261657715,0.8128470778465271
9,0.02483947202563286,0.025137875229120255,0.011570814996957779,0.10653245449066162,0.010196030139923096,0.01800370402634144,1.7657544612884521
10,0.04556133225560188,0.028948744758963585,0.0008213900146074593,0.02327743172645569,0.009894989430904388,0.01078810915350914,1.0902587175369263
