batch,true_std,pred_std,mse,mae,true_jaggedness,pred_jaggedness,jaggedness_ratio
1,0.008483756333589554,0.011927871964871883,0.015172000043094158,0.12216728180646896,0.006531223189085722,0.01280923467129469,1.9612276554107666
2,0.0368405357003212,0.028776729479432106,0.01544108521193266,0.1209835633635521,0.01085046585649252,0.016861040145158768,1.553944706916809
3,0.030460761860013008,0.025108329951763153,0.0658506229519844,0.2551209032535553,0.013834665529429913,0.02990816906094551,2.1618266105651855
4,0.07075044512748718,0.04875078424811363,0.0490880124270916,0.21913211047649384,0.025267573073506355,0.022092420607805252,0.8743385076522827
5,0.04795229062438011,0.038478828966617584,0.0756027027964592,0.2715725004673004,0.02079780213534832,0.036177512258291245,1.7394864559173584
6,0.033537909388542175,0.01805591583251953,0.007001855876296759,0.07590310275554657,0.010876637883484364,0.019970649853348732,1.8361033201217651
7,0.13748514652252197,0.07975736260414124,0.017180370166897774,0.11287704855203629,0.04155633971095085,0.04539462924003601,1.0923632383346558
8,0.1040545254945755,0.07468128204345703,0.020505497232079506,0.1344325691461563,0.04887286573648453,0.043562453240156174,0.8913421034812927
9,0.07542300969362259,0.05377436429262161,0.07976547628641129,0.2809262275695801,0.023716557770967484,0.020549345761537552,0.8664553165435791
10,0.020108366385102272,0.02480354718863964,0.04016677662730217,0.19921325147151947,0.01122347917407751,0.020471572875976562,1.8239935636520386
