batch,true_std,pred_std,mse,mae,true_jaggedness,pred_jaggedness,jaggedness_ratio
1,0.008483756333589554,0.011964143253862858,0.01298320572823286,0.11282911151647568,0.006531223189085722,0.012646118178963661,1.9362528324127197
2,0.0368405357003212,0.028676213696599007,0.01233722735196352,0.10709687322378159,0.01085046585649252,0.016070542857050896,1.481091022491455
3,0.030460761860013008,0.024907860904932022,0.06042099371552467,0.24426032602787018,0.013834665529429913,0.02880474366247654,2.082068681716919
4,0.07075044512748718,0.04843534156680107,0.042541418224573135,0.20364297926425934,0.025267573073506355,0.02265620417892933,0.896651029586792
5,0.04795229062438011,0.0376395545899868,0.06983377039432526,0.26077428460121155,0.02079780213534832,0.035081639885902405,1.6867947578430176
6,0.033537909388542175,0.018542546778917313,0.00512351980432868,0.06221284344792366,0.010876637883484364,0.020480850711464882,1.8830112218856812
7,0.13748514652252197,0.07876773923635483,0.021788178011775017,0.1308184117078781,0.04155633971095085,0.04405125230550766,1.060036540031433
8,0.1040545254945755,0.07503905147314072,0.01598540134727955,0.11635380238294601,0.04887286573648453,0.044640567153692245,0.9134016633033752
9,0.07542300969362259,0.05619132146239281,0.07343346625566483,0.26964959502220154,0.023716557770967484,0.022130606696009636,0.9331285953521729
10,0.020108366385102272,0.02459622733294964,0.03411594405770302,0.18346716463565826,0.01122347917407751,0.019376350566744804,1.7264105081558228
