batch,true_std,pred_std,mse,mae,true_jaggedness,pred_jaggedness,jaggedness_ratio
1,0.03475562110543251,0.0022692885249853134,0.08346325904130936,0.28689810633659363,0.010196027345955372,0.0013056526659056544,0.1280549019575119
2,0.013472413644194603,0.007888373918831348,0.2112317830324173,0.45931652188301086,0.008213118650019169,0.005666784476488829,0.6899665594100952
3,0.022980518639087677,0.00797196663916111,0.17961762845516205,0.4230533540248871,0.010896255262196064,0.0051416573114693165,0.47187334299087524
4,0.039930131286382675,0.008964001201093197,0.2693359851837158,0.5177416205406189,0.01361869741231203,0.005813624709844589,0.426885187625885
5,0.029860367998480797,0.006988915614783764,0.17806364595890045,0.42109331488609314,0.018356788903474808,0.004675714764744043,0.2547129690647125
6,0.05641566962003708,0.0023677393328398466,0.4994626045227051,0.7045252323150635,0.021229717880487442,0.001523416955024004,0.07175866514444351
7,0.021054424345493317,0.0022476317826658487,0.08823397010564804,0.296268492937088,0.012938089668750763,0.0013232852797955275,0.10227818042039871
8,0.025107964873313904,0.008001020178198814,0.2099824696779251,0.4573136270046234,0.013723406940698624,0.006022121757268906,0.43882086873054504
9,0.03430608659982681,0.008132115937769413,0.09844908118247986,0.31217947602272034,0.0099473362788558,0.005566830281168222,0.5596296787261963
10,0.027317767962813377,0.002186418045312166,0.31954923272132874,0.5646188855171204,0.013134422712028027,0.001419647829607129,0.10808596014976501
