,Step,Loss,Type
0,0,1.0527207851409912,Train
1,10,0.9210821390151978,Train
2,20,1.187160611152649,Train
3,30,1.1961826086044312,Train
4,40,1.1929874420166016,Train
5,50,0.8454486727714539,Train
6,60,1.1263539791107178,Train
7,70,1.1004894971847534,Train
8,80,0.9829096794128418,Train
9,90,0.8764912486076355,Train
10,100,0.5994250178337097,Train
11,110,0.7589923739433289,Train
12,120,0.8203710317611694,Train
13,130,0.7770759463310242,Train
14,140,0.934502124786377,Train
15,150,0.59584641456604,Train
16,160,0.4390650689601898,Train
17,170,0.3742208480834961,Train
18,180,0.21989142894744873,Train
19,190,0.08303085714578629,Train
20,200,0.0906759724020958,Train
21,210,0.0671055018901825,Train
22,220,0.047823138535022736,Train
23,230,0.04701019451022148,Train
24,240,0.06275321543216705,Train
25,250,0.05940566211938858,Train
26,260,0.016784967854619026,Train
27,270,0.03536171838641167,Train
28,280,0.0269805695861578,Train
29,290,0.032938241958618164,Train
30,300,0.022968698292970657,Train
31,310,0.026719724759459496,Train
32,320,0.01622883416712284,Train
33,330,0.03780635446310043,Train
34,340,0.03607819601893425,Train
35,350,0.030262937769293785,Train
36,360,0.03221060335636139,Train
37,370,0.018546640872955322,Train
38,380,0.029782980680465698,Train
39,390,0.018004927784204483,Train
40,400,0.03593292459845543,Train
41,410,0.02680838853120804,Train
42,420,0.021859735250473022,Train
43,430,0.06241527944803238,Train
44,440,0.018258359283208847,Train
45,450,0.03241027519106865,Train
46,460,0.015216934494674206,Train
47,470,0.011977068148553371,Train
48,480,0.01439846120774746,Train
49,490,0.012308858335018158,Train
50,500,0.01637079380452633,Train
51,510,0.026695748791098595,Train
52,520,0.026585720479488373,Train
53,530,0.014084389433264732,Train
54,540,0.02868163213133812,Train
55,550,0.00561712309718132,Train
56,560,0.010913620702922344,Train
57,570,0.00750114768743515,Train
58,580,0.009303754195570946,Train
59,590,0.01890658214688301,Train
60,600,0.017039252445101738,Train
61,610,0.017694175243377686,Train
62,620,0.0160074420273304,Train
63,630,0.010237189941108227,Train
64,640,0.01122513972222805,Train
65,650,0.027399664744734764,Train
66,660,0.009650729596614838,Train
67,670,0.013177420012652874,Train
68,680,0.012258371338248253,Train
69,690,0.01068786345422268,Train
70,700,0.012080574408173561,Train
71,710,0.01998763158917427,Train
72,720,0.01742931269109249,Train
73,730,0.018873639404773712,Train
74,740,0.01416047103703022,Train
75,750,0.015940291807055473,Train
76,760,0.0120756346732378,Train
77,770,0.015445226803421974,Train
78,780,0.022006062790751457,Train
79,790,0.031221885234117508,Train
80,800,0.010838497430086136,Train
81,810,0.027219723910093307,Train
82,820,0.009678162634372711,Train
83,830,0.016472503542900085,Train
84,840,0.008017647080123425,Train
85,850,0.006300454959273338,Train
86,860,0.008031832054257393,Train
87,870,0.0037351236678659916,Train
88,880,0.00746541004627943,Train
89,890,0.008678160607814789,Train
90,900,0.009227607399225235,Train
