batch,true_std,pred_std,mse,mae,true_jaggedness,pred_jaggedness,jaggedness_ratio
1,0.03475562110543251,0.0023071104660630226,0.0837734118103981,0.28744733333587646,0.010196027345955372,0.0013012367999181151,0.1276218146085739
2,0.013472413644194603,0.007950782775878906,0.21070462465286255,0.4587392807006836,0.008213118650019169,0.005710306577384472,0.6952656507492065
3,0.022980518639087677,0.00806672964245081,0.17911721765995026,0.4224613606929779,0.010896255262196064,0.005197131074965,0.47696444392204285
4,0.039930131286382675,0.009003323502838612,0.268764466047287,0.5171874165534973,0.01361869741231203,0.005855715833604336,0.42997586727142334
5,0.029860367998480797,0.0070450324565172195,0.17756259441375732,0.42050132155418396,0.018356788903474808,0.004706051200628281,0.256365567445755
6,0.05641566962003708,0.00240185740403831,0.5002663731575012,0.7051017880439758,0.021229717880487442,0.0015314039774239063,0.07213488966226578
7,0.021054424345493317,0.0022723362781107426,0.08856227248907089,0.29681891202926636,0.012938089668750763,0.0013229276519268751,0.10225053876638412
8,0.025107964873313904,0.008067300543189049,0.2094683051109314,0.4567512571811676,0.013723406940698624,0.006068302318453789,0.4421859681606293
9,0.03430608659982681,0.008229782804846764,0.09806952625513077,0.3115810453891754,0.0099473362788558,0.005621002987027168,0.5650756359100342
10,0.027317767962813377,0.0022071993444114923,0.32018157839775085,0.5651739835739136,0.013134422712028027,0.0014135941164568067,0.10762505978345871
