batch,true_std,pred_std,mse,mae,true_jaggedness,pred_jaggedness,jaggedness_ratio
1,0.02300412580370903,0.04202255606651306,0.009253601543605328,0.08670961111783981,0.009528507478535175,0.03860541060566902,4.051565170288086
2,0.021054424345493317,0.043494079262018204,0.011757760308682919,0.10241615772247314,0.012938089668750763,0.03972972556948662,3.070754289627075
3,0.02287294901907444,0.039832811802625656,0.0029007357079535723,0.04444916918873787,0.0076502845622599125,0.03941386193037033,5.151940822601318
4,0.03096587024629116,0.04786371812224388,0.035442497581243515,0.17899559438228607,0.021242810413241386,0.0468284972012043,2.2044389247894287
5,0.034465108066797256,0.05212664604187012,0.03839659318327904,0.18931250274181366,0.016386959701776505,0.0510060116648674,3.112595796585083
6,0.02742006443440914,0.041780855506658554,0.0021817851811647415,0.03560139611363411,0.007447418756783009,0.033975645899772644,4.562064170837402
7,0.016899462789297104,0.038864318281412125,0.018508458510041237,0.13102523982524872,0.007552131544798613,0.03669856861233711,4.859359264373779
8,0.020569613203406334,0.05272384732961655,0.007685075048357248,0.07553785294294357,0.010065138339996338,0.0566154345870018,5.6248979568481445
9,0.07812990248203278,0.09418560564517975,0.004785189405083656,0.05917761102318764,0.02084360644221306,0.05422564595937729,2.6015470027923584
10,0.033549122512340546,0.03420870751142502,0.0077257039956748486,0.07859792560338974,0.014940671622753143,0.04411416873335838,2.9526207447052
