batch,true_std,pred_std,mse,mae,true_jaggedness,pred_jaggedness,jaggedness_ratio
1,0.034474436193704605,0.030885925516486168,0.001210988499224186,0.029967859387397766,0.022270269691944122,0.014939017593860626,0.6708051562309265
2,0.04100861772894859,0.03543122857809067,0.0003221943334210664,0.015568825416266918,0.021098831668496132,0.01665099337697029,0.7891899347305298
3,0.03637923672795296,0.04696890339255333,0.0021869272459298372,0.03980983421206474,0.02395869605243206,0.02240656688809395,0.9352160692214966
4,0.036829542368650436,0.038937047123909,0.0007427716627717018,0.02215358056128025,0.02605287730693817,0.026674699038267136,1.0238673686981201
5,0.02079286426305771,0.01431010477244854,0.00021121033933013678,0.013044130988419056,0.013121332973241806,0.011582400649785995,0.882714569568634
6,0.017427191138267517,0.01441502757370472,0.0007808608934283257,0.025292212143540382,0.01225748285651207,0.008306493051350117,0.6776665449142456
7,0.037807345390319824,0.02842622436583042,0.001703600981272757,0.03389692306518555,0.021144643425941467,0.01365672517567873,0.6458713412284851
8,0.0260173287242651,0.02021988481283188,0.0014590764185413718,0.03523443639278412,0.011616144329309464,0.00952005386352539,0.8195529580116272
9,0.025839731097221375,0.022343801334500313,0.0038398001343011856,0.05645948648452759,0.019502028822898865,0.01751064695417881,0.8978880643844604
10,0.029421862214803696,0.019384918734431267,0.001456206082366407,0.03439231961965561,0.013540169224143028,0.008940978907048702,0.6603294014930725
