batch,true_std,pred_std,mse,mae,true_jaggedness,pred_jaggedness,jaggedness_ratio
1,0.034474436193704605,0.03162142261862755,0.0008678827434778214,0.024066567420959473,0.022270269691944122,0.014042169786989689,0.6305340528488159
2,0.04100861772894859,0.034509461373090744,0.00022587616695091128,0.012214106507599354,0.021098831668496132,0.01598574034869671,0.7576596736907959
3,0.03637923672795296,0.04874022305011749,0.002122819423675537,0.03678206726908684,0.02395869605243206,0.020584776997566223,0.8591773509979248
4,0.036829542368650436,0.0384429432451725,0.000810630910564214,0.0224754735827446,0.02605287730693817,0.026865879073739052,1.031205415725708
5,0.02079286426305771,0.01569822058081627,0.000158591617946513,0.010869684629142284,0.013121332973241806,0.012271517887711525,0.9352333545684814
6,0.017427191138267517,0.01474796049296856,0.0006527460063807666,0.022343432530760765,0.01225748285651207,0.008870456367731094,0.7236762046813965
7,0.037807345390319824,0.02924419194459915,0.0019456233130767941,0.03642125800251961,0.021144643425941467,0.014501743018627167,0.6858350038528442
8,0.0260173287242651,0.020524725317955017,0.0018496991833671927,0.04077816382050514,0.011616144329309464,0.009686785750091076,0.8339064121246338
9,0.025839731097221375,0.02210596762597561,0.0038455191534012556,0.05645455792546272,0.019502028822898865,0.016869990155100822,0.8650372624397278
10,0.029421862214803696,0.018311284482479095,0.0011688621016219258,0.030007191002368927,0.013540169224143028,0.00936233438551426,0.6914483308792114
