batch,true_std,pred_std,mse,mae,true_jaggedness,pred_jaggedness,jaggedness_ratio
1,0.012817629612982273,0.05356082692742348,0.006830103695392609,0.06915905326604843,0.01262395828962326,0.05135439708828926,4.068007469177246
2,0.014965061098337173,0.03430607542395592,0.00476844934746623,0.06321217864751816,0.007015492767095566,0.02726806327700615,3.8868296146392822
3,0.05271691828966141,0.07573884725570679,0.006367027759552002,0.07243538647890091,0.017551815137267113,0.03616233915090561,2.0603179931640625
4,0.1103515774011612,0.15055760741233826,0.004842973779886961,0.05015748366713524,0.062465399503707886,0.08596691489219666,1.3762322664260864
5,0.02948860451579094,0.04357510060071945,0.005385516211390495,0.06728450208902359,0.011910640634596348,0.03939765319228172,3.3077666759490967
6,0.049726322293281555,0.050336211919784546,0.011336363852024078,0.0864487960934639,0.014528351835906506,0.054747823625802994,3.768341064453125
7,0.01668618619441986,0.06327011436223984,0.004392750561237335,0.05155591294169426,0.007807360962033272,0.07336873561143875,9.397368431091309
8,0.04414309933781624,0.04739814251661301,0.010699361562728882,0.0875728651881218,0.019554387778043747,0.04331577196717262,2.215142250061035
9,0.021146323531866074,0.05192621424794197,0.004000289365649223,0.04574626684188843,0.01347472332417965,0.04620714113116264,3.429169178009033
10,0.04795229062438011,0.05502418428659439,0.01695282943546772,0.11484787613153458,0.02079780213534832,0.05897996574640274,2.835873603820801
