batch,true_std,pred_std,mse,mae,true_jaggedness,pred_jaggedness,jaggedness_ratio
1,0.02523629553616047,0.030696850270032883,0.013223475776612759,0.11399605125188828,0.014057153835892677,0.017949223518371582,1.2768737077713013
2,0.04243653267621994,0.014556792564690113,0.023749927058815956,0.14971835911273956,0.011897548101842403,0.012152526527643204,1.021430253982544
3,0.056701213121414185,0.03281928971409798,0.0018171371193602681,0.030729925259947777,0.02794419229030609,0.021895382553339005,0.7835394144058228
4,0.052821747958660126,0.07560444623231888,0.01291731372475624,0.10941537469625473,0.01765652373433113,0.016571076586842537,0.9385238289833069
5,0.03544939309358597,0.03087223321199417,0.0008747167885303497,0.025344833731651306,0.028075063601136208,0.024785073474049568,0.8828142285346985
6,0.12666942179203033,0.18509916961193085,0.00906174723058939,0.08942536264657974,0.05912125110626221,0.05050898715853691,0.8543286323547363
7,0.02604839764535427,0.033452119678258896,0.00688896095380187,0.08195308595895767,0.01127583533525467,0.01865200884640217,1.6541560888290405
8,0.06105644628405571,0.03442973271012306,0.014958607964217663,0.11760729551315308,0.021825261414051056,0.016170304268598557,0.7408981919288635
9,0.02483947202563286,0.026800310239195824,0.01209806278347969,0.10896096378564835,0.010196030139923096,0.016604404896497726,1.6285150051116943
10,0.04556133225560188,0.03176683932542801,0.0007813868578523397,0.021779915317893028,0.009894989430904388,0.014187865890562534,1.4338419437408447
