,Step,Loss,Type
0,0,0.7759415507316589,Train
1,10,0.8940865397453308,Train
2,20,1.0889896154403687,Train
3,30,1.0180814266204834,Train
4,40,1.0613564252853394,Train
5,50,0.9189225435256958,Train
6,60,0.6443299055099487,Train
7,70,0.9310075044631958,Train
8,80,0.9299289584159851,Train
9,90,0.9929370284080505,Train
10,100,1.0218658447265625,Train
11,110,0.9395694732666016,Train
12,120,0.8330422639846802,Train
13,130,0.6778515577316284,Train
14,140,1.0550506114959717,Train
15,150,1.1656055450439453,Train
16,160,0.9833201169967651,Train
17,170,0.9183594584465027,Train
18,180,0.7069404125213623,Train
19,190,0.8623191118240356,Train
20,200,0.6713051795959473,Train
21,210,0.816429615020752,Train
22,220,0.38429534435272217,Train
23,230,0.5295498371124268,Train
24,240,0.3785697817802429,Train
25,250,0.7710288763046265,Train
26,260,0.4350857734680176,Train
27,270,0.19691228866577148,Train
28,280,0.3117327392101288,Train
29,290,0.11785122007131577,Train
30,300,0.19453203678131104,Train
31,310,0.15779976546764374,Train
32,320,0.10767613351345062,Train
33,330,0.1498776376247406,Train
34,340,0.13771772384643555,Train
35,350,0.052576132118701935,Train
36,360,0.16555620729923248,Train
37,370,0.21527254581451416,Train
38,380,0.06575220823287964,Train
39,390,0.16042852401733398,Train
40,400,0.19011346995830536,Train
41,410,0.08953701704740524,Train
42,420,0.09566827863454819,Train
43,430,0.03120722435414791,Train
44,440,0.1729593276977539,Train
45,450,0.127966970205307,Train
46,460,0.07313816249370575,Train
47,470,0.09789608418941498,Train
48,480,0.038491882383823395,Train
49,490,0.04024772718548775,Train
50,500,0.06408140063285828,Train
51,510,0.15061338245868683,Train
52,520,0.10246633738279343,Train
53,530,0.034721195697784424,Train
54,540,0.02112296223640442,Train
55,550,0.03186218440532684,Train
56,560,0.03387388586997986,Train
57,570,0.04242736101150513,Train
58,580,0.017053697258234024,Train
59,590,0.035272736102342606,Train
60,600,0.012028246186673641,Train
61,610,0.081803098320961,Train
62,620,0.01195048913359642,Train
63,630,0.047543711960315704,Train
64,640,0.019248954951763153,Train
65,650,0.02568085491657257,Train
66,660,0.03451859578490257,Train
67,670,0.05966990441083908,Train
68,680,0.01848515309393406,Train
69,690,0.01272125355899334,Train
70,700,0.011689824983477592,Train
71,710,0.019285542890429497,Train
72,720,0.022361671552062035,Train
73,730,0.014056069776415825,Train
74,740,0.01960383728146553,Train
75,750,0.01226719468832016,Train
76,760,0.014711178839206696,Train
77,770,0.022986171767115593,Train
78,780,0.011836839839816093,Train
