batch,true_std,pred_std,mse,mae,true_jaggedness,pred_jaggedness,jaggedness_ratio
1,0.11952519416809082,0.060623254626989365,0.026898859068751335,0.15118147432804108,0.024266278371214867,0.01644418202340603,0.6776554584503174
2,0.06446468085050583,0.0622321292757988,0.00350821646861732,0.05837683007121086,0.02255167067050934,0.024094222113490105,1.068400263786316
3,0.012347501702606678,0.013639228418469429,0.0024981044698506594,0.04817457124590874,0.007787717506289482,0.008609989657998085,1.1055843830108643
4,0.009448914788663387,0.013179128989577293,0.00044445888488553464,0.016319414600729942,0.007997142150998116,0.00819453690201044,1.024681806564331
5,0.023658575490117073,0.027994146570563316,0.0025229898747056723,0.04616224765777588,0.013893588446080685,0.014717926271259785,1.0593314170837402
6,0.0337231270968914,0.02750733122229576,0.0005035250214859843,0.019852325320243835,0.015248221345245838,0.012953612953424454,0.8495157361030579
7,0.056282706558704376,0.027682838961482048,0.0012932553654536605,0.028191884979605675,0.02678583562374115,0.019463269039988518,0.7266251444816589
8,0.01631135679781437,0.014837410300970078,0.004971786867827177,0.06856581568717957,0.009960430674254894,0.0112535385414958,1.1298233270645142
9,0.011319325305521488,0.014401482418179512,0.013251946307718754,0.11438020318746567,0.009214385412633419,0.009928506799042225,1.077499508857727
10,0.02535228244960308,0.02457558363676071,0.0012071459786966443,0.03168131038546562,0.012041522189974785,0.011889413930475712,0.9873671531677246
