,Step,Loss,Type
0,0,0.939069926738739,Train
1,10,1.2880563735961914,Train
2,20,1.0714812278747559,Train
3,30,0.8270799517631531,Train
4,40,0.9228493571281433,Train
5,50,0.9125251770019531,Train
6,60,0.7277104258537292,Train
7,70,0.9183475375175476,Train
8,80,0.8118590116500854,Train
9,90,0.9166628122329712,Train
10,100,0.858059287071228,Train
11,110,0.9981288313865662,Train
12,120,1.1403627395629883,Train
13,130,0.7572234869003296,Train
14,140,0.6591839790344238,Train
15,150,0.8182264566421509,Train
16,160,0.44818222522735596,Train
17,170,0.34833335876464844,Train
18,180,0.3474864661693573,Train
19,190,0.1956404745578766,Train
20,200,0.126007542014122,Train
21,210,0.054668061435222626,Train
22,220,0.07882849872112274,Train
23,230,0.082957923412323,Train
24,240,0.0213597621768713,Train
25,250,0.0462917685508728,Train
26,260,0.04779160022735596,Train
27,270,0.03292015567421913,Train
28,280,0.04116733372211456,Train
29,290,0.051493994891643524,Train
30,300,0.031166087836027145,Train
31,310,0.04727637395262718,Train
32,320,0.02666637860238552,Train
33,330,0.022374272346496582,Train
34,340,0.026494711637496948,Train
35,350,0.03293594345450401,Train
36,360,0.013195475563406944,Train
37,370,0.026418646797537804,Train
38,380,0.008861975744366646,Train
39,390,0.03253715857863426,Train
40,400,0.05131454020738602,Train
41,410,0.006687772460281849,Train
42,420,0.010883759707212448,Train
43,430,0.012864625081419945,Train
44,440,0.009103178046643734,Train
45,450,0.017715157940983772,Train
46,460,0.015448011457920074,Train
47,470,0.021528169512748718,Train
48,480,0.012016206979751587,Train
49,490,0.019402962177991867,Train
50,500,0.030435075983405113,Train
51,510,0.024351146072149277,Train
52,520,0.015923023223876953,Train
53,530,0.018778754398226738,Train
54,540,0.015089648775756359,Train
55,550,0.011315944604575634,Train
56,560,0.015004168264567852,Train
57,570,0.011417962610721588,Train
58,580,0.008574225008487701,Train
59,590,0.008060311898589134,Train
60,600,0.006087274756282568,Train
61,610,0.028019651770591736,Train
62,620,0.009790351614356041,Train
63,630,0.00630649458616972,Train
64,640,0.014070282690227032,Train
65,650,0.011165222153067589,Train
66,660,0.021140053868293762,Train
67,670,0.008068766444921494,Train
68,680,0.01360241323709488,Train
69,690,0.01570235937833786,Train
70,700,0.014273198321461678,Train
71,710,0.013167519122362137,Train
72,720,0.01269905548542738,Train
73,730,0.00424505490809679,Train
74,740,0.01062715332955122,Train
75,750,0.011976922862231731,Train
76,760,0.011136299930512905,Train
77,770,0.009239420294761658,Train
78,780,0.008568673394620419,Train
79,790,0.020744163542985916,Train
80,800,0.012855164706707,Train
81,810,0.008603038266301155,Train
82,820,0.005961695220321417,Train
83,830,0.009090729057788849,Train
84,840,0.015596166253089905,Train
85,850,0.012389863841235638,Train
86,860,0.012462243437767029,Train
87,870,0.004982662852853537,Train
88,880,0.02853689156472683,Train
89,890,0.003582955105230212,Train
90,900,0.006481052376329899,Train
91,910,0.013415887020528316,Train
92,920,0.007724734954535961,Train
93,930,0.00524499174207449,Train
94,940,0.006873331498354673,Train
95,950,0.021976768970489502,Train
96,960,0.008969059213995934,Train
97,970,0.017300061881542206,Train
98,980,0.008886223658919334,Train
99,990,0.011881536804139614,Train
100,1000,0.013241084292531013,Train
101,1010,0.009481916204094887,Train
102,1020,0.003935111686587334,Train
103,1030,0.028540080413222313,Train
104,1040,0.005587087478488684,Train
105,1050,0.007612516637891531,Train
106,1060,0.017310429364442825,Train
107,1070,0.0057721445336937904,Train
108,1080,0.008358867838978767,Train
109,1090,0.015306888148188591,Train
110,1100,0.006725990679115057,Train
111,1110,0.026958726346492767,Train
112,1120,0.006061559077352285,Train
113,1130,0.01058936771005392,Train
114,1140,0.00377003476023674,Train
115,1150,0.01310550794005394,Train
116,1160,0.003466158639639616,Train
