batch,true_std,pred_std,mse,mae,true_jaggedness,pred_jaggedness,jaggedness_ratio
1,0.039027947932481766,0.03215784579515457,0.009399374015629292,0.09466061741113663,0.01866435445845127,0.022436510771512985,1.2021042108535767
2,0.05207914486527443,0.041363462805747986,0.004879448562860489,0.06851131469011307,0.010745747946202755,0.008056137710809708,0.7497040033340454
3,0.044563375413417816,0.026346879079937935,0.00333168706856668,0.05267266556620598,0.020954858511686325,0.011215313337743282,0.5352128148078918
4,0.037075113505125046,0.019242767244577408,0.005859505385160446,0.07096158713102341,0.013311111368238926,0.011618368327617645,0.8728316426277161
5,0.034265995025634766,0.02769925817847252,0.004586069379001856,0.06025226041674614,0.011053339578211308,0.010346485301852226,0.93604975938797
6,0.07350384443998337,0.031216610223054886,0.018784545361995697,0.12888203561306,0.028369566425681114,0.016268813982605934,0.5734599232673645
7,0.04554767161607742,0.0426979586482048,0.00144766119774431,0.03366684168577194,0.011714305728673935,0.010265042074024677,0.8762817978858948
8,0.0538235604763031,0.06404180079698563,0.0030265096575021744,0.05190413072705269,0.024698195978999138,0.019617363810539246,0.7942829728126526
9,0.0509004071354866,0.029514435678720474,0.0010425656801089644,0.02424296736717224,0.02081744559109211,0.01023131888359785,0.491477906703949
10,0.016761036589741707,0.020557163283228874,0.004810120444744825,0.06735438853502274,0.011020616628229618,0.00862316507846117,0.7824568748474121
