batch,true_std,pred_std,mse,mae,true_jaggedness,pred_jaggedness,jaggedness_ratio
1,0.07241899520158768,0.06086277961730957,0.05417870357632637,0.22261278331279755,0.02478327974677086,0.0666404739022255,2.68892765045166
2,0.04100861772894859,0.08119399845600128,0.021406615152955055,0.12747442722320557,0.021098831668496132,0.09062869846820831,4.295434951782227
3,0.03498661145567894,0.0499105304479599,0.044224608689546585,0.20087356865406036,0.017479844391345978,0.055116429924964905,3.1531403064727783
4,0.028833992779254913,0.038067832589149475,0.011474293656647205,0.0970953106880188,0.010614861734211445,0.047155193984508514,4.442370414733887
5,0.01795961894094944,0.057004787027835846,0.007431581616401672,0.07420600950717926,0.009423799812793732,0.06932515650987625,7.356382846832275
6,0.05305144935846329,0.04952362924814224,0.010318218730390072,0.0908321961760521,0.02136714570224285,0.05076592043042183,2.3758857250213623
7,0.0509004071354866,0.0355340950191021,0.011161982081830502,0.09803608804941177,0.02081744559109211,0.033886298537254333,1.627782940864563
8,0.042075157165527344,0.05292503535747528,0.011423562653362751,0.09475738555192947,0.02291814051568508,0.0560271330177784,2.444662094116211
9,0.014331180602312088,0.032089345157146454,0.05308907851576805,0.22730381786823273,0.009469610638916492,0.03745991364121437,3.955798625946045
10,0.021453045308589935,0.040839020162820816,0.15795312821865082,0.39459720253944397,0.012741757556796074,0.053633831441402435,4.209292888641357
