batch,true_std,pred_std,mse,mae,true_jaggedness,pred_jaggedness,jaggedness_ratio
1,0.02224152162671089,0.03971077501773834,0.007128434721380472,0.07382082939147949,0.012034975923597813,0.030401235446333885,2.526071548461914
2,0.016947932541370392,0.0369938462972641,0.15232564508914948,0.3877977430820465,0.0075455824844539165,0.042996734380722046,5.698258399963379
3,0.017621872946619987,0.04098034277558327,0.0022158503998070955,0.03937681391835213,0.012421089224517345,0.03370693325996399,2.713683605194092
4,0.041080888360738754,0.03541291877627373,0.009660069830715656,0.08479819446802139,0.023873625323176384,0.03522513806819916,1.4754828214645386
5,0.08836334943771362,0.053373489528894424,0.03638983145356178,0.16985253989696503,0.02632775530219078,0.048958152532577515,1.8595635890960693
6,0.043221041560173035,0.04244568943977356,0.007225632201880217,0.0745026245713234,0.02043786272406578,0.030258219689130783,1.4804975986480713
7,0.02478189952671528,0.03211066871881485,0.005452538374811411,0.06137683987617493,0.015817582607269287,0.03125288337469101,1.9758306741714478
8,0.017322713509202003,0.025951193645596504,0.026342591270804405,0.1602855920791626,0.011341281235218048,0.02272184193134308,2.0034615993499756
9,0.03755030781030655,0.026495879516005516,0.006218688562512398,0.06934624910354614,0.017937930300831795,0.03354734927415848,1.8701896667480469
10,0.00835888646543026,0.03352554142475128,0.18925140798091888,0.43368038535118103,0.005549571011215448,0.05177062377333641,9.328744888305664
