,Step,Loss,Type
0,0,1.0547194480895996,Train
1,10,0.919928252696991,Train
2,20,1.1865861415863037,Train
3,30,1.1975507736206055,Train
4,40,1.1890537738800049,Train
5,50,0.8411397933959961,Train
6,60,1.1154937744140625,Train
7,70,1.0878150463104248,Train
8,80,0.9671893119812012,Train
9,90,0.8423611521720886,Train
10,100,0.5710965991020203,Train
11,110,0.7037100791931152,Train
12,120,0.7331652045249939,Train
13,130,0.6484681367874146,Train
14,140,0.6569466590881348,Train
15,150,0.3349166810512543,Train
16,160,0.18039225041866302,Train
17,170,0.1544642597436905,Train
18,180,0.11956827342510223,Train
19,190,0.04824253171682358,Train
20,200,0.03743496164679527,Train
21,210,0.0289106797426939,Train
22,220,0.037038981914520264,Train
23,230,0.040094565600156784,Train
24,240,0.0547812283039093,Train
25,250,0.04985092580318451,Train
26,260,0.015176936984062195,Train
27,270,0.030127760022878647,Train
28,280,0.02119217813014984,Train
29,290,0.025758326053619385,Train
30,300,0.017367985099554062,Train
31,310,0.022835073992609978,Train
32,320,0.012957821600139141,Train
33,330,0.03384627029299736,Train
34,340,0.030496051535010338,Train
35,350,0.024821024388074875,Train
36,360,0.02968224510550499,Train
37,370,0.014947793446481228,Train
38,380,0.02890763245522976,Train
39,390,0.017196618020534515,Train
40,400,0.026147400960326195,Train
41,410,0.02305937372148037,Train
42,420,0.020351596176624298,Train
43,430,0.059771329164505005,Train
44,440,0.01568497158586979,Train
45,450,0.022558970376849174,Train
46,460,0.012750906869769096,Train
47,470,0.00988728366792202,Train
48,480,0.014250117354094982,Train
49,490,0.010940003208816051,Train
50,500,0.015874089673161507,Train
51,510,0.02582022175192833,Train
52,520,0.02059188112616539,Train
53,530,0.008364825509488583,Train
54,540,0.027865707874298096,Train
55,550,0.0077668740414083,Train
56,560,0.010693376883864403,Train
57,570,0.006867739837616682,Train
58,580,0.009791560471057892,Train
59,590,0.020123548805713654,Train
60,600,0.01366694550961256,Train
61,610,0.018405480310320854,Train
62,620,0.015119610354304314,Train
63,630,0.009415650740265846,Train
64,640,0.010103942826390266,Train
65,650,0.026329537853598595,Train
66,660,0.009460590779781342,Train
67,670,0.01142683532088995,Train
68,680,0.013274229131639004,Train
69,690,0.00883653573691845,Train
70,700,0.009429041296243668,Train
71,710,0.016693267971277237,Train
72,720,0.01599525660276413,Train
73,730,0.017704853788018227,Train
74,740,0.014979492872953415,Train
75,750,0.01587134599685669,Train
76,760,0.01164168119430542,Train
77,770,0.01617072895169258,Train
78,780,0.019035397097468376,Train
79,790,0.032256435602903366,Train
80,800,0.009906782768666744,Train
81,810,0.027349118143320084,Train
82,820,0.009500309824943542,Train
83,830,0.016922621056437492,Train
84,840,0.007948832586407661,Train
85,850,0.007788169197738171,Train
86,860,0.006806208752095699,Train
87,870,0.003429812379181385,Train
88,880,0.006182769313454628,Train
89,890,0.007349479477852583,Train
90,900,0.01373713742941618,Train
91,910,0.004671452566981316,Train
92,920,0.012481655925512314,Train
93,930,0.01036243699491024,Train
94,940,0.016257964074611664,Train
95,950,0.009054849855601788,Train
96,960,0.005582149606198072,Train
97,970,0.012668712995946407,Train
98,980,0.01201905682682991,Train
99,990,0.007122450973838568,Train
100,1000,0.010305813513696194,Train
101,1010,0.012813420966267586,Train
102,1020,0.014533044770359993,Train
103,1030,0.01564861834049225,Train
104,1040,0.011618755757808685,Train
105,1050,0.012647929601371288,Train
106,1060,0.015597386285662651,Train
107,1070,0.014702203683555126,Train
108,1080,0.02336904965341091,Train
109,1090,0.004043786786496639,Train
110,1100,0.007404203526675701,Train
111,1110,0.008688697591423988,Train
112,1120,0.006304889917373657,Train
113,1130,0.00630071759223938,Train
114,1140,0.010989694856107235,Train
115,1150,0.030838675796985626,Train
116,1160,0.011395960114896297,Train
117,1170,0.0067845359444618225,Train
118,1180,0.020656030625104904,Train
119,1190,0.012073954567313194,Train
120,1200,0.027863865718245506,Train
121,1210,0.006399321835488081,Train
122,1220,0.005675971042364836,Train
123,1230,0.014731399714946747,Train
124,1240,0.00862871389836073,Train
125,1250,0.018353166058659554,Train
126,1260,0.005615526344627142,Train
127,1270,0.0067670769058167934,Train
128,1280,0.005574606359004974,Train
129,1290,0.004881513305008411,Train
130,1300,0.007448074873536825,Train
131,1310,0.010183452628552914,Train
132,1320,0.004511868581175804,Train
133,1330,0.009790025651454926,Train
134,1340,0.005499045364558697,Train
135,1350,0.005249625071883202,Train
136,1360,0.004063995089381933,Train
137,1370,0.009958310052752495,Train
138,1380,0.00780290924012661,Train
139,1390,0.01383171509951353,Train
140,1400,0.004921738523989916,Train
141,1410,0.012343620881438255,Train
142,1420,0.0035468321293592453,Train
143,1430,0.004051254130899906,Train
144,1440,0.004377196542918682,Train
145,1450,0.013336436823010445,Train
146,1460,0.006317732390016317,Train
147,1470,0.005213735159486532,Train
148,1480,0.00583217479288578,Train
149,1490,0.0028026921208947897,Train
150,1500,0.003623025491833687,Train
151,1510,0.00942811369895935,Train
152,1520,0.013923685066401958,Train
153,1530,0.0037781279534101486,Train
154,1540,0.008868436329066753,Train
155,1550,0.01577162742614746,Train
156,1560,0.00517376558855176,Train
157,1570,0.00438422616571188,Train
158,1580,0.005306608974933624,Train
159,1590,0.006426522042602301,Train
160,1600,0.00483235577121377,Train
161,1610,0.004933918826282024,Train
162,1620,0.008019722998142242,Train
163,1630,0.009145544841885567,Train
164,1640,0.003997323103249073,Train
165,1650,0.0073854997754096985,Train
166,1660,0.005952027626335621,Train
167,1670,0.005929902195930481,Train
168,1680,0.005720692686736584,Train
169,1690,0.004364756401628256,Train
170,1700,0.0028312213253229856,Train
171,1710,0.0047040339559316635,Train
172,1720,0.002647014334797859,Train
173,1730,0.005793077405542135,Train
174,1740,0.002142163459211588,Train
175,1750,0.006130869500339031,Train
176,1760,0.012958414852619171,Train
177,1770,0.005649949889630079,Train
178,1780,0.013976089656352997,Train
179,1790,0.007700472138822079,Train
180,1800,0.0033375031780451536,Train
181,1810,0.003112676553428173,Train
182,1820,0.003323939396068454,Train
183,1830,0.003242479171603918,Train
184,1840,0.003054825123399496,Train
185,1850,0.004509615711867809,Train
186,1860,0.0023562500718981028,Train
