,Step,Loss,Type
0,0,1.0103434324264526,Train
1,10,1.0938990116119385,Train
2,20,1.2337779998779297,Train
3,30,1.2298330068588257,Train
4,40,0.7662241458892822,Train
5,50,1.1130566596984863,Train
6,60,1.0297613143920898,Train
7,70,0.9295222163200378,Train
8,80,1.4975059032440186,Train
9,90,0.8091059923171997,Train
10,100,1.2190546989440918,Train
11,110,0.7177757024765015,Train
12,120,0.7360031604766846,Train
13,130,1.317488670349121,Train
14,140,0.9382009506225586,Train
15,150,0.6829044222831726,Train
16,160,0.7695767283439636,Train
17,170,0.8998154401779175,Train
18,180,1.1974694728851318,Train
19,190,1.1878572702407837,Train
20,200,0.810443103313446,Train
21,210,0.7391649484634399,Train
22,220,0.8466134071350098,Train
23,230,1.0061615705490112,Train
24,240,1.0206127166748047,Train
25,250,1.1184567213058472,Train
26,260,0.9017008543014526,Train
27,270,0.7035965323448181,Train
28,280,0.7978222370147705,Train
29,290,0.7791240215301514,Train
30,300,0.6762920618057251,Train
31,310,0.984580397605896,Train
32,320,0.9359692931175232,Train
33,330,0.6687698364257812,Train
34,340,0.6753303408622742,Train
35,350,0.6898015737533569,Train
36,360,0.9314143657684326,Train
37,370,1.1760187149047852,Train
38,380,0.521022617816925,Train
39,390,0.4814900755882263,Train
40,400,0.5850350260734558,Train
41,410,0.5294057726860046,Train
42,420,0.554126501083374,Train
43,430,1.0872043371200562,Train
44,440,0.4896549582481384,Train
45,450,0.600395679473877,Train
46,460,0.344674289226532,Train
47,470,0.25404495000839233,Train
48,480,0.4260982871055603,Train
49,490,0.46560853719711304,Train
50,500,0.37538236379623413,Train
51,510,0.17876824736595154,Train
52,520,0.39900147914886475,Train
53,530,0.4219868779182434,Train
54,540,0.3053571581840515,Train
55,550,0.3047252595424652,Train
56,560,0.1376062035560608,Train
57,570,0.16643689572811127,Train
58,580,0.19477340579032898,Train
59,590,0.4112257957458496,Train
60,600,0.15577709674835205,Train
61,610,0.3219125270843506,Train
62,620,0.25497740507125854,Train
63,630,0.10888301581144333,Train
64,640,0.15643708407878876,Train
65,650,0.15176616609096527,Train
66,660,0.1776479184627533,Train
67,670,0.13990414142608643,Train
68,680,0.3594580590724945,Train
69,690,0.16989009082317352,Train
70,700,0.27641040086746216,Train
71,710,0.1028706282377243,Train
72,720,0.16274431347846985,Train
73,730,0.14788395166397095,Train
74,740,0.06993526220321655,Train
75,750,0.1520467847585678,Train
76,760,0.1523546278476715,Train
77,770,0.14735618233680725,Train
78,780,0.07638037204742432,Train
79,790,0.07345730811357498,Train
80,800,0.12951195240020752,Train
81,810,0.09295125305652618,Train
82,820,0.08124610036611557,Train
83,830,0.17226514220237732,Train
84,840,0.10332521051168442,Train
85,850,0.16807302832603455,Train
86,860,0.059247665107250214,Train
87,870,0.10048296302556992,Train
88,880,0.10749994218349457,Train
89,890,0.03500358387827873,Train
90,900,0.2256253957748413,Train
91,910,0.0739741325378418,Train
92,920,0.15144847333431244,Train
93,930,0.10384007543325424,Train
94,940,0.14058688282966614,Train
95,950,0.10021619498729706,Train
96,960,0.06064758822321892,Train
97,970,0.06617327034473419,Train
98,980,0.13361185789108276,Train
99,990,0.1382719725370407,Train
100,1000,0.10708589851856232,Train
101,1010,0.13273048400878906,Train
102,1020,0.15573757886886597,Train
103,1030,0.11102728545665741,Train
104,1040,0.038413867354393005,Train
105,1050,0.04689958319067955,Train
106,1060,0.040935494005680084,Train
107,1070,0.037683695554733276,Train
108,1080,0.0628531202673912,Train
109,1090,0.04120299592614174,Train
110,1100,0.1210402399301529,Train
111,1110,0.051742397248744965,Train
112,1120,0.08041602373123169,Train
113,1130,0.05059066042304039,Train
114,1140,0.05009686201810837,Train
115,1150,0.05826494097709656,Train
116,1160,0.04774780198931694,Train
117,1170,0.035293638706207275,Train
118,1180,0.04056345298886299,Train
119,1190,0.03335634246468544,Train
120,1200,0.07375118136405945,Train
121,1210,0.05546414479613304,Train
122,1220,0.06576118618249893,Train
123,1230,0.14034810662269592,Train
124,1240,0.05571923404932022,Train
125,1250,0.06199149787425995,Train
126,1260,0.054705481976270676,Train
127,1270,0.022722851485013962,Train
128,1280,0.07605044543743134,Train
129,1290,0.07928784191608429,Train
130,1300,0.01952340081334114,Train
131,1310,0.01885896548628807,Train
132,1320,0.025145119056105614,Train
133,1330,0.017018813639879227,Train
134,1340,0.03244565427303314,Train
135,1350,0.02852959930896759,Train
136,1360,0.033474262803792953,Train
137,1370,0.027469485998153687,Train
138,1380,0.04676041752099991,Train
139,1390,0.03922557085752487,Train
140,1400,0.027054456993937492,Train
141,1410,0.036860883235931396,Train
142,1420,0.019807633012533188,Train
143,1430,0.015587116591632366,Train
144,1440,0.025390729308128357,Train
145,1450,0.016712967306375504,Train
146,1460,0.04942617937922478,Train
147,1470,0.03213544189929962,Train
148,1480,0.0350353866815567,Train
149,1490,0.01697102002799511,Train
150,1500,0.01598629727959633,Train
151,1510,0.008327950723469257,Train
152,1520,0.008389968425035477,Train
153,1530,0.016014760360121727,Train
154,1540,0.03445204347372055,Train
155,1550,0.026589613407850266,Train
156,1560,0.029454290866851807,Train
157,1570,0.02501787804067135,Train
158,1580,0.019686946645379066,Train
159,1590,0.023355763405561447,Train
160,1600,0.011758383363485336,Train
161,1610,0.021064147353172302,Train
162,1620,0.012726686894893646,Train
163,1630,0.033013805747032166,Train
164,1640,0.010198840871453285,Train
165,1650,0.01700754091143608,Train
166,1660,0.024855300784111023,Train
167,1670,0.012658005580306053,Train
168,1680,0.01594684273004532,Train
169,1690,0.01195785403251648,Train
170,1700,0.008882512338459492,Train
171,1710,0.01573992893099785,Train
172,1720,0.0188885647803545,Train
173,1730,0.015880726277828217,Train
174,1740,0.013694383203983307,Train
175,1750,0.010793907567858696,Train
176,1760,0.015428553335368633,Train
177,1770,0.0081901540979743,Train
178,1780,0.011531200259923935,Train
179,1790,0.020424434915184975,Train
180,1800,0.01662697270512581,Train
181,1810,0.03238516300916672,Train
182,1820,0.031105980277061462,Train
183,1830,0.039739903062582016,Train
184,1840,0.02695631794631481,Train
185,1850,0.018362313508987427,Train
186,1860,0.006562770809978247,Train
187,1870,0.022130778059363365,Train
188,1880,0.03166049346327782,Train
189,1890,0.022689973935484886,Train
190,1900,0.01765262335538864,Train
191,1910,0.02007068321108818,Train
192,1920,0.03871172294020653,Train
193,1930,0.018018219619989395,Train
194,1940,0.023774614557623863,Train
195,1950,0.009886416606605053,Train
196,1960,0.03753256797790527,Train
197,1970,0.033266015350818634,Train
198,1980,0.034362830221652985,Train
199,1990,0.014681829139590263,Train
200,2000,0.008617176674306393,Train
201,2010,0.024604201316833496,Train
202,2020,0.013609996065497398,Train
203,2030,0.010270577855408192,Train
204,2040,0.018314797431230545,Train
205,2050,0.010603120550513268,Train
206,2060,0.02575906738638878,Train
207,2070,0.026321426033973694,Train
208,2080,0.0285920612514019,Train
209,2090,0.02144336700439453,Train
210,2100,0.01076672226190567,Train
211,2110,0.016116134822368622,Train
212,2120,0.02348572574555874,Train
213,2130,0.015810251235961914,Train
214,2140,0.012813015840947628,Train
215,2150,0.03685492277145386,Train
216,2160,0.012358802370727062,Train
217,2170,0.019651107490062714,Train
218,2180,0.014020639471709728,Train
219,2190,0.010164368897676468,Train
220,2200,0.02744174562394619,Train
221,2210,0.02085285447537899,Train
222,2220,0.005880353506654501,Train
223,2230,0.011111391708254814,Train
224,2240,0.007244808599352837,Train
225,2250,0.029523644596338272,Train
226,2260,0.011809068731963634,Train
227,2270,0.02522563561797142,Train
228,2280,0.01289481483399868,Train
229,2290,0.018992140889167786,Train
230,2300,0.015611529350280762,Train
231,0,1.3677140531008658,Validation
232,100,1.355730405887184,Validation
233,200,1.3109483088812102,Validation
234,300,1.1996558609863985,Validation
235,400,0.8264700324962968,Validation
236,500,0.4437152803268122,Validation
237,600,0.2583252348248725,Validation
238,700,0.20132865641188918,Validation
239,800,0.19083142406357775,Validation
240,900,0.20201865865585758,Validation
241,1000,0.2367035341917274,Validation
242,1100,0.2757720368479014,Validation
243,1200,0.35375171625460294,Validation
244,1300,0.45001137690649,Validation
245,1400,0.5518450800559747,Validation
246,1500,0.6751598262875949,Validation
247,1600,0.7150455908444913,Validation
248,1700,0.7424000041640323,Validation
249,1800,0.7009418375952088,Validation
250,1900,0.6948056101758519,Validation
251,2000,0.6355424914104135,Validation
252,2100,0.47235573257279134,Validation
253,2200,0.3386841418383562,Validation
254,2300,0.21972707936378277,Validation
