batch,true_std,pred_std,mse,mae,true_jaggedness,pred_jaggedness,jaggedness_ratio
1,0.035454899072647095,0.011826420202851295,0.014629476703703403,0.11649622768163681,0.013154055923223495,0.007853186689317226,0.597015917301178
2,0.041080888360738754,0.02749212458729744,0.015837708488106728,0.12284737080335617,0.023873625323176384,0.015854472294449806,0.6640996336936951
3,0.03515516221523285,0.02058931440114975,0.0029712915420532227,0.05032196640968323,0.011400177143514156,0.010280720889568329,0.9018027782440186
4,0.02156544290482998,0.017150187864899635,0.0018906700424849987,0.04071913659572601,0.014816304668784142,0.012133235111832619,0.8189104795455933
5,0.022420300170779228,0.010795416310429573,0.0021030011121183634,0.043332528322935104,0.013317657634615898,0.008957087993621826,0.6725718379020691
6,0.02529751881957054,0.012344581075012684,0.008206365630030632,0.08466216921806335,0.010438167490065098,0.007405514363199472,0.7094643115997314
7,0.052468594163656235,0.023043543100357056,0.00933417771011591,0.08885296434164047,0.02050982415676117,0.01209999155253172,0.589960515499115
8,0.13776108622550964,0.1212456002831459,0.004685109481215477,0.06001221761107445,0.05177198722958565,0.0373801663517952,0.7220151424407959
9,0.014098328538239002,0.0059094903990626335,0.01548976544290781,0.12368575483560562,0.0067144581116735935,0.005455504171550274,0.8124998807907104
10,0.023278189823031425,0.011526222340762615,0.000843703921418637,0.02123968116939068,0.013370011001825333,0.007846282795071602,0.5868564248085022
