batch,true_std,pred_std,mse,mae,true_jaggedness,pred_jaggedness,jaggedness_ratio
1,0.02224152162671089,0.04374850541353226,0.019284632056951523,0.1304631233215332,0.012034975923597813,0.0321536548435688,2.6716818809509277
2,0.016947932541370392,0.03797944262623787,0.19025306403636932,0.4339047372341156,0.0075455824844539165,0.04562879726290703,6.047079563140869
3,0.017621872946619987,0.045558493584394455,0.003358633955940604,0.04796428605914116,0.012421089224517345,0.03832004964351654,3.0850770473480225
4,0.041080888360738754,0.037875328212976456,0.007722254376858473,0.07132145762443542,0.023873625323176384,0.03825761377811432,1.6025047302246094
5,0.08836334943771362,0.0575692355632782,0.039575498551130295,0.1784578412771225,0.02632775530219078,0.052782777696847916,2.004833221435547
6,0.043221041560173035,0.04602714627981186,0.004954767879098654,0.055678773671388626,0.02043786272406578,0.032244496047496796,1.5776835680007935
7,0.02478189952671528,0.03488240763545036,0.013905160129070282,0.10705820471048355,0.015817582607269287,0.03382912278175354,2.138702392578125
8,0.017322713509202003,0.028975166380405426,0.04299139976501465,0.20553016662597656,0.011341281235218048,0.024951528757810593,2.2000606060028076
9,0.03755030781030655,0.027998216450214386,0.008854121901094913,0.08544951677322388,0.017937930300831795,0.03570444509387016,1.9904428720474243
10,0.00835888646543026,0.03585955500602722,0.22903995215892792,0.47719570994377136,0.005549571011215448,0.05534426122903824,9.972692489624023
